206002730,227008461,John Halpenny speaking at a Media Action Group meeting,"Ellis, John","John Halfpenny at a Media Action Group meeting. Media Action Group was set up by journalists and others to monitor the mass media. August 1975. Previous Control Number: UMA/I/230 Previous Control Number: JE079-10a; 200233 Item: [1999.0081.00116] ""John Halpenny speaking at a Media Action Group meeting""",http://trove.nla.gov.au/version/227008461,http://hdl.handle.net/11343/76129,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104525
206003261,227009186,"John Arrowsmith at Palm Sunday rally, Carlton Gardens, 19th March 1989","Ellis, John","John Arrowsmith at Palm Sunday rally held by People for Nuclear Disarmament in the Carlton Gardens, 19th March 1989. Previous Control Number: UMA/I/686 Previous Control Number: JE272-85; 200697 Item: [1999.0081.00841] ""John Arrowsmith at Palm Sunday rally, Carlton Gardens, 19th March 1989""",http://trove.nla.gov.au/version/227009186,http://hdl.handle.net/11343/76854,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105047
206003125,227008978,"John Halfpenny during U.S. President George Bush's visit to Melbourne, 1992.","Ellis, John","John Halfpenny during U.S. President George Bush's visit to Melbourne, 2 January 1992. According to Ellis, ""President Bush's visit was very low key as far as the Australian Government was concerned. However, the Left in Melbourne gave him something to think about."" Previous Control Number: UMA/I/958 Previous Control Number: JE341-28a; 200974 Item: [1999.0081.00633] ""John Halfpenny during U.S. President George Bush's visit to Melbourne, 1992.""",http://trove.nla.gov.au/version/227008978,http://hdl.handle.net/11343/76646,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105242
206002757,227008500,"John Clarke at Aunty's Nieces and Nephews rally, 7th December 1978.","Ellis, John","A rally was held in the Melbourne Town Hall on 7th Decmber 1978 by the ABC support group, Aunty's Nieces and Nephews, to protest budget cuts. John Clarke (as Fred Dagg) features. Previous Control Number: UMA/I/571 Previous Control Number: JE173-07; 200579 Item: [1999.0081.00155] ""John Clarke at Aunty's Nieces and Nephews rally, 7th December 1978.""",http://trove.nla.gov.au/version/227008500,http://hdl.handle.net/11343/76168,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104795
206002724,227008450,John Halfpenny and Bernie Taft at the World Peace Council reception.,"Ellis, John","A delegation of six WPC Councillors visited Australia in October 1974. They came as guests of the Australian Committee of World Peace Councillors, co-sponsored by Pax Christi, Trade Union Peace and Solidarity Committee and the Australian Union of Students. A public meeting was held in the Assembly Hall and a reception at the John Curtin Hotel. Dr. Joe Camilleri (lecturer in politics, LaTrobe University, now professor, 1994), Terry Lane (ABC) and Dave Davies (""Tribune"" reporter) conducted the meeting. John Halfpenny(Communist Party of Australia and secretary of the Austraian Metal Workers Union) and Bernie Taft(secretary of the Victorian branch of the Communist Party of Australia) attended the reception. Previous Control Number: UMA/I/65 Previous Control Number: JE035-11; 200019 Item: [1999.0081.00105] ""John Halfpenny and Bernie Taft at the World Peace Council reception.""",http://trove.nla.gov.au/version/227008450,http://hdl.handle.net/11343/76118,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104416
206002799,227008551,"Ken Matthews at Sir John Kerr demonstration, 23rd June 1976","Ellis, John","The Law Institute of Victoria hosted a dinner for John Kerr on the 23rd June 1976 at the Leonda Restaurant in Hawthorn. Due to the enormous publicity given to the first protest, this time the crowd was at least twice the size. There were enough people to successfully block entry to the restaurant, and the police had to finally batter a way through with mounted police for Kerr's car to proceed. The abuse handed out by the protesters wasn't only for Kerr, but also for the lawyers and their partners who supported the event. Ken Matthews holds a banner reading The law is schizophrenic - it is both an ASS and a KERR! Previous Control Number: UMA/I/208 Previous Control Number: JE105-09; 200208 Item: [1999.0081.00206] ""Ken Matthews at Sir John Kerr demonstration, 23rd June 1976""",http://trove.nla.gov.au/version/227008551,http://hdl.handle.net/11343/76219,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104592
206003011,227008821,"John Lloyd, secretary of the Congress for International Co-operation and Disarmament, resigns - August 1978.","Ellis, John","John Lloyd, secretary of the Congress for International Co-operation and Disarmament, resigns - August 1978. He is pictured at his farewell function with Ivy Du Boisier. Previous Control Number: UMA/I/147 Previous Control Number: JE077-42; 200137 Item: [1999.0081.00476] ""John Lloyd, secretary of the Congress for International Co-operation and Disarmament, resigns - August 1978.""",http://trove.nla.gov.au/version/227008821,http://hdl.handle.net/11343/76489,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104519
206002952,227008748,John Halfpenny introduces speakers at a meeting at the Australian Metal Worker's Union building.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. John Halfpenny introduces speakers at a meeting at the AMWU (metals) building. Previous Control Number: UMA/I/78 Previous Control Number: JE061-01; 200066 Item: [1999.0081.00403] ""John Halfpenny introduces speakers at a meeting at the Australian Metal Worker's Union building.""",http://trove.nla.gov.au/version/227008748,http://hdl.handle.net/11343/76416,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104457
206003172,227009052,"John Halfpenny, Gareth Evans, Nelson Mandela and Robyn Archer at Nelson Mandela's visit to Melbourne, 25th October 1990.","Ellis, John","John Halfpenny, Foreign Minister Gareth Evans, Nelson Mandela and Robyn Archer at Nelson Mandela's visit to Melbourne, 25th October 1990. Australian trade union movement welcomed Nelson Mandela at the Melbourne Town Hall. Previous Control Number: UMA/I/814 Previous Control Number: JE311-40; 200825 Item: [1999.0081.00707] ""John Halfpenny, Gareth Evans, Nelson Mandela and Robyn Archer at Nelson Mandela's visit to Melbourne, 25th October 1990.""",http://trove.nla.gov.au/version/227009052,http://hdl.handle.net/11343/76720,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105155
206002876,227008649,"John Speight and Les Dalton at USS Queenfish protest, Station Pier, Port Melbourne, 5th March 1978","Ellis, John","USS ""Queenfish"" was the first nuclear-attack submarine to visit an Australian port. The police created a situation that led to a violent attack on demonstrators. Despite repeated appeals by John Ellis and others to senior police to stop the violence there were injuries and many arrests (see neg. 149 for a more detailed description). Les Dalton and John Speight painted a radioactive symbol on the roadway. Senior police said this action was damaging Ports and Harbor property and tried to arrest Les and John. Previous Control Number: UMA/I/389 Previous Control Number: JE149-03a; 200397 Item: [1999.0081.00304] ""John Speight and Les Dalton at USS Queenfish protest, Station Pier, Port Melbourne, 5th March 1978""",http://trove.nla.gov.au/version/227008649,http://hdl.handle.net/11343/76317,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104701
206002852,227008617,"Prof. John Rickard, Mary-Anne McCubbin and Frank Strahan at launch of 'Labor History Archives' book by University of Melbourne Archives at the Trades Hall, 4 May 1990.","Ellis, John","Prof. John Rickard, Mary-Anne McCubbin and Frank Strahan at launch of 'Labor History Archives' (Victorian Trades Hall Council records) book by University of Melbourne Archives at the Trades Hall, 4 May 1990. Launched by John Halfpenny (not photographed). Previous Control Number: UMA/I/785 Previous Control Number: JE299-14a; 200796 Item: [1999.0081.00272] ""Prof. John Rickard, Mary-Anne McCubbin and Frank Strahan at launch of 'Labor History Archives' book by University of Melbourne Archives at the Trades Hall, 4 May 1990.""",http://trove.nla.gov.au/version/227008617,http://hdl.handle.net/11343/76285,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105124
206002756,227008499,"John Lloyd (right) speaking at the Reception for the Charge d' Affairs of the Embassy of the Democratic Republic of Vietnam, Nguyen Dy Nien","Ellis, John","Reception for the Charge d' Affairs of the Embassy of the Democratic Republic of Vietnam, Nguyen Dy Nien -- Nguyen Dy Nien, Interpreter, John Lloyd , Congress for International Co-operation and Disarmament, right. Previous Control Number: UMA/I/59 Previous Control Number: JE031-25; 200048 Item: [1999.0081.00154] ""John Lloyd (right) speaking at the Reception for the Charge d' Affairs of the Embassy of the Democratic Republic of Vietnam, Nguyen Dy Nien""",http://trove.nla.gov.au/version/227008499,http://hdl.handle.net/11343/76167,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104411
206002726,227008932,Women's delegation from North Vietnam arrives at Tullamarine.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. Previous Control Number: UMA/I/75 Previous Control Number: JE059-40; 200063 Item: [1999.0081.00587] ""Women's delegation from North Vietnam arrives at Tullamarine.""",http://trove.nla.gov.au/version/227008932,http://hdl.handle.net/11343/76600,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104455
206002726,227008452,Women's delegation from North Vietnam arrives at Tullamarine.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. Previous Control Number: UMA/I/76 Previous Control Number: JE059-41; 200064 Item: [1999.0081.00107] ""Women's delegation from North Vietnam arrives at Tullamarine.""",http://trove.nla.gov.au/version/227008452,http://hdl.handle.net/11343/76120,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104456
206002726,227008610,Women's delegation from North Vietnam arrives at Tullamarine.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. Previous Control Number: UMA/I/71 Previous Control Number: JE059-02; 200059 Item: [1999.0081.00265] ""Women's delegation from North Vietnam arrives at Tullamarine.""",http://trove.nla.gov.au/version/227008610,http://hdl.handle.net/11343/76278,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104452
206002726,227008661,Women's delegation from North Vietnam arrives at Tullamarine.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. Previous Control Number: UMA/I/73 Previous Control Number: JE059-03; 200062 Item: [1999.0081.00316] ""Women's delegation from North Vietnam arrives at Tullamarine.""",http://trove.nla.gov.au/version/227008661,http://hdl.handle.net/11343/76329,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104453
206002726,227009043,Women's delegation from North Vietnam arrives at Tullamarine.,"Ellis, John","Four women from North and South Vietnam visited Melbourne as part of International Women's Year. John Ellis was involved as part security and part driver for the visit. They received a tumultuous welcome at Tullamarine and other speaking venues. Previous Control Number: UMA/I/74 Previous Control Number: JE059-05; 200061 Item: [1999.0081.00698] ""Women's delegation from North Vietnam arrives at Tullamarine.""",http://trove.nla.gov.au/version/227009043,http://hdl.handle.net/11343/76711,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104454
206002700,227008946,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/900 Previous Control Number: JE367-11; 200918 Item: [1999.0081.00601] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008946,http://hdl.handle.net/11343/76614,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105271
206002700,227008501,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/907 Previous Control Number: JE369-08; 200925 Item: [1999.0081.00156] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008501,http://hdl.handle.net/11343/76169,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105278
206002700,227008464,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/908 Previous Control Number: JE369-11; 200926 Item: [1999.0081.00119] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008464,http://hdl.handle.net/11343/76132,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105279
206002700,227008421,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/902 Previous Control Number: JE367-18; 200920 Item: [1999.0081.00076] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008421,http://hdl.handle.net/11343/76089,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105273
206002700,227008454,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/901 Previous Control Number: JE367-15; 200919 Item: [1999.0081.00109] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008454,http://hdl.handle.net/11343/76122,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105272
206002700,227008930,"Anti-Kennett Government rally, 1992 - banner.","Ellis, John","Anti-Kennett Government rally, 1992 - banner. Previous Control Number: UMA/I/905 Previous Control Number: JE368-04; 200923 Item: [1999.0081.00585] ""Anti-Kennett Government rally, 1992 - banner.""",http://trove.nla.gov.au/version/227008930,http://hdl.handle.net/11343/76598,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105275
206002780,227009065,"Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Marchers at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/767 Previous Control Number: JE295-12; 200778 Item: [1999.0081.00720] ""Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227009065,http://hdl.handle.net/11343/76733,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105101
206002780,227009041,"Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Marchers at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/765 Previous Control Number: JE295-10; 200776 Item: [1999.0081.00696] ""Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227009041,http://hdl.handle.net/11343/76709,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105099
206002780,227008678,"Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Marchers at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/766 Previous Control Number: JE295-11; 200777 Item: [1999.0081.00333] ""Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227008678,http://hdl.handle.net/11343/76346,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105100
206002780,227008531,"Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Marchers at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/764 Previous Control Number: JE295-09; 200775 Item: [1999.0081.00186] ""Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227008531,http://hdl.handle.net/11343/76199,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105098
206002780,227008881,"Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Marchers at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/763 Previous Control Number: JE295-08; 200774 Item: [1999.0081.00536] ""Marchers at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227008881,http://hdl.handle.net/11343/76549,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105097
206002689,227008622,"Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/503 Previous Control Number: JE158-39; 200511 Item: [1999.0081.00277] ""Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227008622,http://hdl.handle.net/11343/76290,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104746
206002689,227009150,"Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/507 Previous Control Number: JE158-11; 200515 Item: [1999.0081.00805] ""Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227009150,http://hdl.handle.net/11343/76818,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104744
206002689,227008603,"Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/506 Previous Control Number: JE158-08; 200514 Item: [1999.0081.00258] ""Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227008603,http://hdl.handle.net/11343/76271,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104743
206002689,227008792,"Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/504 Previous Control Number: JE158-02; 200512 Item: [1999.0081.00447] ""Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227008792,http://hdl.handle.net/11343/76460,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104741
206002689,227008410,"Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Movement Against Uranium Mining march, 3rd August 1978. Banner reads, Death wasn't meant to be easy. Previous Control Number: UMA/I/508 Previous Control Number: JE158-15; 200516 Item: [1999.0081.00065] ""Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227008410,http://hdl.handle.net/11343/76078,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104745
206002883,227009148,Vietnam war victory celebrations in the city square.,"Ellis, John","Vietnam war victory celebrations in the city square. Previous Control Number: UMA/I/124 Previous Control Number: JE068-13a; 200112 Item: [1999.0081.00803] ""Vietnam war victory celebrations in the city square.""",http://trove.nla.gov.au/version/227009148,http://hdl.handle.net/11343/76816,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104495
206002883,227008851,Vietnam war victory celebrations in the city square.,"Ellis, John","Vietnam war victory celebrations in the city square - ""No Asylum"" banner. Previous Control Number: UMA/I/122 Previous Control Number: JE068-08a; 200110 Item: [1999.0081.00506] ""Vietnam war victory celebrations in the city square.""",http://trove.nla.gov.au/version/227008851,http://hdl.handle.net/11343/76519,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104493
206002883,227008659,Vietnam war victory celebrations in the city square.,"Ellis, John","Vietnam war victory celebrations in the City Square - Lynton Brown, Earl Ingleby, Michael Hamel-Green and Les Dalton. Previous Control Number: UMA/I/119 Previous Control Number: JE068-03a; 200107 Item: [1999.0081.00314] ""Vietnam war victory celebrations in the city square.""",http://trove.nla.gov.au/version/227008659,http://hdl.handle.net/11343/76327,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104491
206002883,227009012,Vietnam war victory celebrations in the city square.,"Ellis, John","Vietnam war victory celebrations in the city square. Previous Control Number: UMA/I/125 Previous Control Number: JE068-14a; 200113 Item: [1999.0081.00667] ""Vietnam war victory celebrations in the city square.""",http://trove.nla.gov.au/version/227009012,http://hdl.handle.net/11343/76680,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104496
206002883,227009091,Vietnam war victory celebrations in the city square.,"Ellis, John","Vietnam war victory celebrations in the city square - Lynton Brown, Earl Ingleby, Michael Hamel-Green and Les Dalton. Previous Control Number: UMA/I/120 Previous Control Number: JE068-03a; 200108 Item: [1999.0081.00746] ""Vietnam war victory celebrations in the city square.""",http://trove.nla.gov.au/version/227009091,http://hdl.handle.net/11343/76759,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104491
206002743,227009081,"Save Albert Park rally, 1994","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/912 Previous Control Number: JE382-19; 200930 Item: [1999.0081.00736] ""Save Albert Park rally, 1994""",http://trove.nla.gov.au/version/227009081,http://hdl.handle.net/11343/76749,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105282
206002743,227008487,"Save Albert Park rally, 1994.","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/915 Previous Control Number: JE385-05; 200933 Item: [1999.0081.00142] ""Save Albert Park rally, 1994.""",http://trove.nla.gov.au/version/227008487,http://hdl.handle.net/11343/76155,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105286
206002743,227008482,"Save Albert Park rally, 1994.","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/913 Previous Control Number: JE382-25; 200931 Item: [1999.0081.00137] ""Save Albert Park rally, 1994.""",http://trove.nla.gov.au/version/227008482,http://hdl.handle.net/11343/76150,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105284
206002743,227009196,"Save Albert Park rally, 1994.","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/914 Previous Control Number: JE385-04; 200932 Item: [1999.0081.00851] ""Save Albert Park rally, 1994.""",http://trove.nla.gov.au/version/227009196,http://hdl.handle.net/11343/76864,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105285
206002743,227008837,"Save Albert Park rally, 1994","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/911 Previous Control Number: JE382-20; 200929 Item: [1999.0081.00492] ""Save Albert Park rally, 1994""",http://trove.nla.gov.au/version/227008837,http://hdl.handle.net/11343/76505,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105283
206002743,227008841,"Save Albert Park rally, 1994.","Ellis, John","Save Albert Park (SAP) rally, 1994. Previous Control Number: UMA/I/916 Previous Control Number: JE385-06; 200934 Item: [1999.0081.00496] ""Save Albert Park rally, 1994.""",http://trove.nla.gov.au/version/227008841,http://hdl.handle.net/11343/76509,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105287
206002723,227008835,"Anti-uranium meeting, Melbourne Town Hall, 30 March 1977","Ellis, John","This was one of the first large meetings held in the Melbourne Town Hall, organized by the Movement Against Uranium Mining. Mick Conway and the Captain Matchbox Whoopee Band and the Australian Performing Group feature. Previous Control Number: UMA/I/320 Previous Control Number: JE124-28a; 200320 Item: [1999.0081.00490] ""Anti-uranium meeting, Melbourne Town Hall, 30 March 1977""",http://trove.nla.gov.au/version/227008835,http://hdl.handle.net/11343/76503,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104642
206002723,227008680,"Anti-uranium meeting, Melbourne Town Hall, 30 March 1977","Ellis, John","This was one of the first large meetings held in the Melbourne Town Hall, organized by the Movement Against Uranium Mining. Mick Conway and the Captain Matchbox Whoopee Band and the Australian Performing Group feature. Previous Control Number: UMA/I/319 Previous Control Number: JE124-25a; 200319 Item: [1999.0081.00335] ""Anti-uranium meeting, Melbourne Town Hall, 30 March 1977""",http://trove.nla.gov.au/version/227008680,http://hdl.handle.net/11343/76348,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104641
206002723,227008449,"Anti-uranium meeting, Melbourne Town Hall, 30 March 1977","Ellis, John","This was one of the first large meetings held in the Melbourne Town Hall, organized by the Movement Against Uranium Mining. Stage backdrop features. Previous Control Number: UMA/I/321 Previous Control Number: JE124-17a; 200321 Item: [1999.0081.00104] ""Anti-uranium meeting, Melbourne Town Hall, 30 March 1977""",http://trove.nla.gov.au/version/227008449,http://hdl.handle.net/11343/76117,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104639
206002723,227008518,"Anti-uranium meeting, Melbourne Town Hall, 30 March 1977","Ellis, John","This was one of the first large meetings held in the Melbourne Town Hall, organized by the Movement Against Uranium Mining. Professor Birch features. Previous Control Number: UMA/I/318 Previous Control Number: JE124-20; 200318 Item: [1999.0081.00173] ""Anti-uranium meeting, Melbourne Town Hall, 30 March 1977""",http://trove.nla.gov.au/version/227008518,http://hdl.handle.net/11343/76186,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104640
206002723,227008459,"Anti-uranium meeting, Melbourne Town Hall, 30 March 1977","Ellis, John","This was one of the first large meetings held in the Melbourne Town Hall, organized by the Movement Against Uranium Mining. The Captain Matchbox Whoopee Band features. Previous Control Number: UMA/I/322 Previous Control Number: JE126-28; 200322 Item: [1999.0081.00114] ""Anti-uranium meeting, Melbourne Town Hall, 30 March 1977""",http://trove.nla.gov.au/version/227008459,http://hdl.handle.net/11343/76127,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104644
206002650,227008453,"Anti-racism rally and march through Melbourne, 8th December 1996","Ellis, John","Anti-racism rally and march through Melbourne, 8th December 1996, organized by People for Racial Equality - banner. Previous Control Number: UMA/I/926 Previous Control Number: JE387-28; 200944 Item: [1999.0081.00108] ""Anti-racism rally and march through Melbourne, 8th December 1996""",http://trove.nla.gov.au/version/227008453,http://hdl.handle.net/11343/76121,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105297
206002650,227009021,"Anti-racism rally and march through Melbourne, 8th December 1996","Ellis, John","Anti-racism rally and march through Melbourne, 8th December 1996, organized by People for Racial Equality - banner. Previous Control Number: UMA/I/922 Previous Control Number: JE387-22; 200940 Item: [1999.0081.00676] ""Anti-racism rally and march through Melbourne, 8th December 1996""",http://trove.nla.gov.au/version/227009021,http://hdl.handle.net/11343/76689,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105293
206002650,227008621,"Anti-racism rally and march through Melbourne, 8th December 1996","Ellis, John","Anti-racism rally and march through Melbourne, 8th December 1996, organized by People for Racial Equality - banner. Previous Control Number: UMA/I/918 Previous Control Number: JE386-32; 200936 Item: [1999.0081.00276] ""Anti-racism rally and march through Melbourne, 8th December 1996""",http://trove.nla.gov.au/version/227008621,http://hdl.handle.net/11343/76289,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105289
206002650,227008424,"Anti-racism rally and march through Melbourne, 8th December 1996","Ellis, John","Anti-racism rally and march through Melbourne, 8th December 1996, organized by People for Racial Equality - banner. Previous Control Number: UMA/I/925 Previous Control Number: JE387-25; 200943 Item: [1999.0081.00079] ""Anti-racism rally and march through Melbourne, 8th December 1996""",http://trove.nla.gov.au/version/227008424,http://hdl.handle.net/11343/76092,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105296
206002650,227008367,"Anti-racism rally and march through Melbourne, 8th December 1996","Ellis, John","Anti-racism rally and march through Melbourne, 8th December 1996, organized by People for Racial Equality - banner. Previous Control Number: UMA/I/919 Previous Control Number: JE386-33; 200937 Item: [1999.0081.00022] ""Anti-racism rally and march through Melbourne, 8th December 1996""",http://trove.nla.gov.au/version/227008367,http://hdl.handle.net/11343/76035,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105290
206002670,227008478,"Anti-Fraser protest, Hilton Hotel, 17th August 1978","Ellis, John","Anti-Fraser protest, Hilton Hotel, 17th August 1978. The underprivileged protested outside the Hilton Hotel, East Melbourne, while PM Fraser was attending a conference. Previous Control Number: UMA/I/532 Previous Control Number: JE162-33; 200540 Item: [1999.0081.00133] ""Anti-Fraser protest, Hilton Hotel, 17th August 1978""",http://trove.nla.gov.au/version/227008478,http://hdl.handle.net/11343/76146,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104770
